/home/kyh/anaconda3/envs/PythonRepository/bin/python /home/kyh/PycharmProjects/PythonRepository/Projects/Hongbog/EyeVerification/native_v2/multi_scale_main.py
>> Train DataLoader created
WARNING:tensorflow:From /home/kyh/PycharmProjects/PythonRepository/Projects/Hongbog/EyeVerification/native_v2/multi_scale_dataloader.py:331: Dataset.from_tensor_slices (from tensorflow.contrib.data.python.ops.dataset_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.from_tensor_slices()`.
2018-08-24 19:11:19.578548: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-24 19:11:19.881435: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:898] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-08-24 19:11:19.881982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1212] Found device 0 with properties:
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.645
pciBusID: 0000:09:00.0
totalMemory: 10.92GiB freeMemory: 10.12GiB
2018-08-24 19:11:19.881999: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1312] Adding visible gpu devices: 0
2018-08-24 19:11:23.591441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:993] Creating TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 7824 MB memory) -> physical GPU (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:09:00.0, compute capability: 6.1)
WARNING:tensorflow:From /home/kyh/PycharmProjects/PythonRepository/Projects/Hongbog/EyeVerification/native_v2/multi_scale_mobilenet_v2_model.py:163: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
WARNING:tensorflow:From /home/kyh/PycharmProjects/PythonRepository/Projects/Hongbog/EyeVerification/native_v2/multi_scale_mobilenet_v2_model.py:175: arg_max (from tensorflow.python.ops.gen_math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use `argmax` instead
>> Tensorflow session built. Variables initialized
>> Graph saved
>> Running started
>> [Step-Train] epoch/step: [1/1], [Right]Accuracy: 0.140000, [Left]Accuracy: 0.113333, [Right]Loss: 5.896351, [Left]Loss: 5.924534, step_time: 46.23
>> [Step-Train] epoch/step: [2/16], [Right]Accuracy: 0.396667, [Left]Accuracy: 0.320000, [Right]Loss: 5.479355, [Left]Loss: 5.579788, step_time: 1.92
>> [Step-Train] epoch/step: [2/17], [Right]Accuracy: 0.336667, [Left]Accuracy: 0.273333, [Right]Loss: 5.574329, [Left]Loss: 5.586763, step_time: 1.93
>> [Step-Train] epoch/step: [2/18], [Right]Accuracy: 0.363333, [Left]Accuracy: 0.346667, [Right]Loss: 5.576289, [Left]Loss: 5.568530, step_time: 1.92
>> [Step-Train] epoch/step: [2/19], [Right]Accuracy: 0.360000, [Left]Accuracy: 0.350000, [Right]Loss: 5.525871, [Left]Loss: 5.480898, step_time: 1.92
>> [Step-Train] epoch/step: [2/20], [Right]Accuracy: 0.390000, [Left]Accuracy: 0.283333, [Right]Loss: 5.428748, [Left]Loss: 5.610426, step_time: 1.92
>> [Step-Train] epoch/step: [2/21], [Right]Accuracy: 0.343333, [Left]Accuracy: 0.283333, [Right]Loss: 5.499079, [Left]Loss: 5.581974, step_time: 1.93
>> [Step-Train] epoch/step: [2/22], [Right]Accuracy: 0.406667, [Left]Accuracy: 0.356667, [Right]Loss: 5.482418, [Left]Loss: 5.517973, step_time: 1.92
>> [Step-Train] epoch/step: [2/23], [Right]Accuracy: 0.426667, [Left]Accuracy: 0.330000, [Right]Loss: 5.443133, [Left]Loss: 5.566771, step_time: 1.92
>> [Step-Train] epoch/step: [2/24], [Right]Accuracy: 0.430000, [Left]Accuracy: 0.326667, [Right]Loss: 5.399985, [Left]Loss: 5.491627, step_time: 1.93
>> [Step-Train] epoch/step: [2/25], [Right]Accuracy: 0.393333, [Left]Accuracy: 0.290000, [Right]Loss: 5.436258, [Left]Loss: 5.557037, step_time: 1.93
>> [Total-Train] epoch: [2], [Right]Accuracy: 0.338400, [Left]Accuracy: 0.291467, [Right]Loss: 5.563286, [Left]Loss: 5.602632, time: 54.17
>> [Model saved] epoch: 2
>> [Step-Train] epoch/step: [3/1], [Right]Accuracy: 0.430000, [Left]Accuracy: 0.306667, [Right]Loss: 5.453533, [Left]Loss: 5.530096, step_time: 1.95
>> [Step-Train] epoch/step: [3/2], [Right]Accuracy: 0.410000, [Left]Accuracy: 0.363333, [Right]Loss: 5.492113, [Left]Loss: 5.491481, step_time: 1.93
>> [Step-Train] epoch/step: [3/3], [Right]Accuracy: 0.443333, [Left]Accuracy: 0.366667, [Right]Loss: 5.435455, [Left]Loss: 5.498869, step_time: 1.93
>> [Step-Train] epoch/step: [3/4], [Right]Accuracy: 0.413333, [Left]Accuracy: 0.403333, [Right]Loss: 5.388487, [Left]Loss: 5.458936, step_time: 1.93
>> [Step-Train] epoch/step: [3/5], [Right]Accuracy: 0.436667, [Left]Accuracy: 0.363333, [Right]Loss: 5.450543, [Left]Loss: 5.443111, step_time: 1.92
>> [Step-Train] epoch/step: [3/6], [Right]Accuracy: 0.433333, [Left]Accuracy: 0.426667, [Right]Loss: 5.384473, [Left]Loss: 5.442348, step_time: 1.93
>> [Step-Train] epoch/step: [3/7], [Right]Accuracy: 0.430000, [Left]Accuracy: 0.373333, [Right]Loss: 5.356923, [Left]Loss: 5.498655, step_time: 1.93
>> [Step-Train] epoch/step: [3/8], [Right]Accuracy: 0.393333, [Left]Accuracy: 0.376667, [Right]Loss: 5.379065, [Left]Loss: 5.427081, step_time: 1.92
>> [Step-Train] epoch/step: [3/9], [Right]Accuracy: 0.403333, [Left]Accuracy: 0.380000, [Right]Loss: 5.354076, [Left]Loss: 5.453333, step_time: 1.93
>> [Step-Train] epoch/step: [3/10], [Right]Accuracy: 0.480000, [Left]Accuracy: 0.413333, [Right]Loss: 5.301448, [Left]Loss: 5.419730, step_time: 1.93
>> [Step-Train] epoch/step: [3/11], [Right]Accuracy: 0.480000, [Left]Accuracy: 0.393333, [Right]Loss: 5.332512, [Left]Loss: 5.441964, step_time: 1.92
>> [Step-Train] epoch/step: [3/12], [Right]Accuracy: 0.503333, [Left]Accuracy: 0.460000, [Right]Loss: 5.244149, [Left]Loss: 5.317606, step_time: 1.94
>> [Step-Train] epoch/step: [3/13], [Right]Accuracy: 0.470000, [Left]Accuracy: 0.436667, [Right]Loss: 5.297355, [Left]Loss: 5.335886, step_time: 1.93
>> [Step-Train] epoch/step: [3/14], [Right]Accuracy: 0.386667, [Left]Accuracy: 0.386667, [Right]Loss: 5.409657, [Left]Loss: 5.417763, step_time: 1.93
>> [Step-Train] epoch/step: [3/15], [Right]Accuracy: 0.503333, [Left]Accuracy: 0.443333, [Right]Loss: 5.341620, [Left]Loss: 5.302725, step_time: 1.93
>> [Step-Train] epoch/step: [3/16], [Right]Accuracy: 0.500000, [Left]Accuracy: 0.393333, [Right]Loss: 5.302454, [Left]Loss: 5.365710, step_time: 1.93
>> [Step-Train] epoch/step: [3/17], [Right]Accuracy: 0.520000, [Left]Accuracy: 0.436667, [Right]Loss: 5.263915, [Left]Loss: 5.330508, step_time: 1.92
>> [Step-Train] epoch/step: [3/18], [Right]Accuracy: 0.516667, [Left]Accuracy: 0.440000, [Right]Loss: 5.234106, [Left]Loss: 5.402201, step_time: 1.92
>> [Step-Train] epoch/step: [3/19], [Right]Accuracy: 0.516667, [Left]Accuracy: 0.420000, [Right]Loss: 5.267788, [Left]Loss: 5.349680, step_time: 1.92
>> [Step-Train] epoch/step: [3/20], [Right]Accuracy: 0.533333, [Left]Accuracy: 0.453333, [Right]Loss: 5.227952, [Left]Loss: 5.319889, step_time: 1.93
>> [Step-Train] epoch/step: [3/21], [Right]Accuracy: 0.556667, [Left]Accuracy: 0.420000, [Right]Loss: 5.191276, [Left]Loss: 5.330927, step_time: 1.92
>> [Step-Train] epoch/step: [3/22], [Right]Accuracy: 0.583333, [Left]Accuracy: 0.450000, [Right]Loss: 5.184505, [Left]Loss: 5.296643, step_time: 1.92
>> [Step-Train] epoch/step: [3/23], [Right]Accuracy: 0.533333, [Left]Accuracy: 0.436667, [Right]Loss: 5.178414, [Left]Loss: 5.274862, step_time: 1.93
>> [Step-Train] epoch/step: [3/24], [Right]Accuracy: 0.560000, [Left]Accuracy: 0.563333, [Right]Loss: 5.143639, [Left]Loss: 5.173874, step_time: 1.93
>> [Step-Train] epoch/step: [3/25], [Right]Accuracy: 0.530000, [Left]Accuracy: 0.446667, [Right]Loss: 5.217842, [Left]Loss: 5.289497, step_time: 1.93
>> [Total-Train] epoch: [3], [Right]Accuracy: 0.478667, [Left]Accuracy: 0.414133, [Right]Loss: 5.313332, [Left]Loss: 5.384534, time: 54.23
>> [Model saved] epoch: 3
>> [Step-Train] epoch/step: [4/1], [Right]Accuracy: 0.543333, [Left]Accuracy: 0.506667, [Right]Loss: 5.167270, [Left]Loss: 5.222032, step_time: 1.96
>> [Step-Train] epoch/step: [4/2], [Right]Accuracy: 0.510000, [Left]Accuracy: 0.460000, [Right]Loss: 5.209754, [Left]Loss: 5.296965, step_time: 1.93
>> [Step-Train] epoch/step: [4/3], [Right]Accuracy: 0.566667, [Left]Accuracy: 0.540000, [Right]Loss: 5.184372, [Left]Loss: 5.175012, step_time: 1.93
>> [Step-Train] epoch/step: [4/4], [Right]Accuracy: 0.520000, [Left]Accuracy: 0.513333, [Right]Loss: 5.181850, [Left]Loss: 5.225434, step_time: 1.93
>> [Step-Train] epoch/step: [4/5], [Right]Accuracy: 0.640000, [Left]Accuracy: 0.520000, [Right]Loss: 5.067245, [Left]Loss: 5.206674, step_time: 1.93
>> [Step-Train] epoch/step: [4/6], [Right]Accuracy: 0.520000, [Left]Accuracy: 0.530000, [Right]Loss: 5.170954, [Left]Loss: 5.131996, step_time: 1.93
>> [Step-Train] epoch/step: [4/7], [Right]Accuracy: 0.540000, [Left]Accuracy: 0.480000, [Right]Loss: 5.138559, [Left]Loss: 5.270042, step_time: 1.92
>> [Step-Train] epoch/step: [4/8], [Right]Accuracy: 0.556667, [Left]Accuracy: 0.540000, [Right]Loss: 5.110122, [Left]Loss: 5.131694, step_time: 1.92
>> [Step-Train] epoch/step: [4/9], [Right]Accuracy: 0.546667, [Left]Accuracy: 0.603333, [Right]Loss: 5.100569, [Left]Loss: 5.061838, step_time: 1.93
>> [Step-Train] epoch/step: [4/10], [Right]Accuracy: 0.646667, [Left]Accuracy: 0.583333, [Right]Loss: 4.972994, [Left]Loss: 5.101305, step_time: 1.93
>> [Step-Train] epoch/step: [4/11], [Right]Accuracy: 0.596667, [Left]Accuracy: 0.523333, [Right]Loss: 5.085426, [Left]Loss: 5.242201, step_time: 1.93
>> [Step-Train] epoch/step: [4/12], [Right]Accuracy: 0.580000, [Left]Accuracy: 0.570000, [Right]Loss: 5.031813, [Left]Loss: 5.065241, step_time: 1.93
>> [Step-Train] epoch/step: [4/13], [Right]Accuracy: 0.610000, [Left]Accuracy: 0.583333, [Right]Loss: 5.035051, [Left]Loss: 5.058470, step_time: 1.93
>> [Step-Train] epoch/step: [4/14], [Right]Accuracy: 0.546667, [Left]Accuracy: 0.550000, [Right]Loss: 5.144676, [Left]Loss: 5.054904, step_time: 1.93
>> [Step-Train] epoch/step: [4/15], [Right]Accuracy: 0.600000, [Left]Accuracy: 0.506667, [Right]Loss: 5.028037, [Left]Loss: 5.131121, step_time: 1.93
>> [Step-Train] epoch/step: [4/16], [Right]Accuracy: 0.553333, [Left]Accuracy: 0.566667, [Right]Loss: 5.074585, [Left]Loss: 5.071058, step_time: 1.93
>> [Step-Train] epoch/step: [4/17], [Right]Accuracy: 0.636667, [Left]Accuracy: 0.583333, [Right]Loss: 4.945156, [Left]Loss: 5.065948, step_time: 1.93
>> [Step-Train] epoch/step: [4/18], [Right]Accuracy: 0.643333, [Left]Accuracy: 0.550000, [Right]Loss: 4.990738, [Left]Loss: 5.081147, step_time: 1.93
>> [Step-Train] epoch/step: [4/19], [Right]Accuracy: 0.590000, [Left]Accuracy: 0.446667, [Right]Loss: 5.026670, [Left]Loss: 5.195371, step_time: 1.92
>> [Step-Train] epoch/step: [4/20], [Right]Accuracy: 0.636667, [Left]Accuracy: 0.556667, [Right]Loss: 4.963696, [Left]Loss: 5.073484, step_time: 1.92
>> [Step-Train] epoch/step: [4/21], [Right]Accuracy: 0.640000, [Left]Accuracy: 0.556667, [Right]Loss: 4.933540, [Left]Loss: 5.069753, step_time: 1.93
>> [Step-Train] epoch/step: [4/22], [Right]Accuracy: 0.706667, [Left]Accuracy: 0.586667, [Right]Loss: 4.909637, [Left]Loss: 5.039524, step_time: 1.92
>> [Step-Train] epoch/step: [4/23], [Right]Accuracy: 0.570000, [Left]Accuracy: 0.563333, [Right]Loss: 5.031570, [Left]Loss: 5.010153, step_time: 1.92
>> [Step-Train] epoch/step: [4/24], [Right]Accuracy: 0.680000, [Left]Accuracy: 0.636667, [Right]Loss: 4.860130, [Left]Loss: 4.920119, step_time: 1.93
>> [Step-Train] epoch/step: [4/25], [Right]Accuracy: 0.643333, [Left]Accuracy: 0.603333, [Right]Loss: 4.893525, [Left]Loss: 5.028677, step_time: 1.92
>> [Total-Train] epoch: [4], [Right]Accuracy: 0.592933, [Left]Accuracy: 0.546400, [Right]Loss: 5.050318, [Left]Loss: 5.117206, time: 54.23
>> [Model saved] epoch: 4
>> [Step-Train] epoch/step: [5/1], [Right]Accuracy: 0.663333, [Left]Accuracy: 0.620000, [Right]Loss: 4.864211, [Left]Loss: 4.966737, step_time: 1.96
>> [Step-Train] epoch/step: [5/2], [Right]Accuracy: 0.646667, [Left]Accuracy: 0.600000, [Right]Loss: 4.941433, [Left]Loss: 5.019228, step_time: 1.93
>> [Step-Train] epoch/step: [5/3], [Right]Accuracy: 0.626667, [Left]Accuracy: 0.636667, [Right]Loss: 5.010950, [Left]Loss: 5.011226, step_time: 1.92
>> [Step-Train] epoch/step: [5/4], [Right]Accuracy: 0.653333, [Left]Accuracy: 0.646667, [Right]Loss: 4.878982, [Left]Loss: 4.943698, step_time: 1.93
>> [Step-Train] epoch/step: [5/5], [Right]Accuracy: 0.680000, [Left]Accuracy: 0.600000, [Right]Loss: 4.828361, [Left]Loss: 4.912187, step_time: 1.93
>> [Step-Train] epoch/step: [5/6], [Right]Accuracy: 0.640000, [Left]Accuracy: 0.573333, [Right]Loss: 4.859927, [Left]Loss: 4.928600, step_time: 1.93
>> [Step-Train] epoch/step: [5/7], [Right]Accuracy: 0.600000, [Left]Accuracy: 0.580000, [Right]Loss: 4.927710, [Left]Loss: 5.013203, step_time: 1.93
>> [Step-Train] epoch/step: [5/8], [Right]Accuracy: 0.690000, [Left]Accuracy: 0.660000, [Right]Loss: 4.821256, [Left]Loss: 4.881860, step_time: 1.92
>> [Step-Train] epoch/step: [5/9], [Right]Accuracy: 0.616667, [Left]Accuracy: 0.630000, [Right]Loss: 4.843786, [Left]Loss: 4.917199, step_time: 1.93
>> [Step-Train] epoch/step: [5/10], [Right]Accuracy: 0.716667, [Left]Accuracy: 0.683333, [Right]Loss: 4.798215, [Left]Loss: 4.859005, step_time: 1.92
>> [Step-Train] epoch/step: [5/11], [Right]Accuracy: 0.726667, [Left]Accuracy: 0.596667, [Right]Loss: 4.724019, [Left]Loss: 4.939112, step_time: 1.92
>> [Step-Train] epoch/step: [5/12], [Right]Accuracy: 0.713333, [Left]Accuracy: 0.673333, [Right]Loss: 4.768402, [Left]Loss: 4.835852, step_time: 1.93
>> [Step-Train] epoch/step: [5/13], [Right]Accuracy: 0.723333, [Left]Accuracy: 0.676667, [Right]Loss: 4.694351, [Left]Loss: 4.776408, step_time: 1.93
>> [Step-Train] epoch/step: [5/14], [Right]Accuracy: 0.626667, [Left]Accuracy: 0.690000, [Right]Loss: 4.896863, [Left]Loss: 4.835637, step_time: 1.93
>> [Step-Train] epoch/step: [5/15], [Right]Accuracy: 0.676667, [Left]Accuracy: 0.586667, [Right]Loss: 4.821496, [Left]Loss: 4.936964, step_time: 1.93
>> [Step-Train] epoch/step: [5/16], [Right]Accuracy: 0.660000, [Left]Accuracy: 0.663333, [Right]Loss: 4.872100, [Left]Loss: 4.882154, step_time: 1.93
>> [Step-Train] epoch/step: [5/17], [Right]Accuracy: 0.726667, [Left]Accuracy: 0.686667, [Right]Loss: 4.702619, [Left]Loss: 4.812410, step_time: 1.92
>> [Step-Train] epoch/step: [5/18], [Right]Accuracy: 0.700000, [Left]Accuracy: 0.613333, [Right]Loss: 4.751097, [Left]Loss: 4.839187, step_time: 1.93
>> [Step-Train] epoch/step: [5/19], [Right]Accuracy: 0.690000, [Left]Accuracy: 0.483333, [Right]Loss: 4.781942, [Left]Loss: 5.145550, step_time: 1.93
>> [Step-Train] epoch/step: [5/20], [Right]Accuracy: 0.676667, [Left]Accuracy: 0.660000, [Right]Loss: 4.754473, [Left]Loss: 4.791824, step_time: 1.92
>> [Step-Train] epoch/step: [5/21], [Right]Accuracy: 0.726667, [Left]Accuracy: 0.623333, [Right]Loss: 4.701959, [Left]Loss: 4.846786, step_time: 1.93
>> [Step-Train] epoch/step: [5/22], [Right]Accuracy: 0.750000, [Left]Accuracy: 0.670000, [Right]Loss: 4.646437, [Left]Loss: 4.809808, step_time: 1.93
>> [Step-Train] epoch/step: [5/23], [Right]Accuracy: 0.703333, [Left]Accuracy: 0.626667, [Right]Loss: 4.734045, [Left]Loss: 4.852906, step_time: 1.93
>> [Step-Train] epoch/step: [5/24], [Right]Accuracy: 0.766667, [Left]Accuracy: 0.716667, [Right]Loss: 4.594692, [Left]Loss: 4.705864, step_time: 1.92
>> [Step-Train] epoch/step: [5/25], [Right]Accuracy: 0.716667, [Left]Accuracy: 0.646667, [Right]Loss: 4.680306, [Left]Loss: 4.772267, step_time: 1.93
>> [Total-Train] epoch: [5], [Right]Accuracy: 0.684667, [Left]Accuracy: 0.633733, [Right]Loss: 4.795986, [Left]Loss: 4.889426, time: 54.17
>> [Model saved] epoch: 5
